Time,ADC Value,Std Deviation,Calibrated OD
41790,1816.35,115.6694,0.6634833
41820,1797.78,113.1648,0.6880737
41850,1806.81,113.8384,0.6760846
41880,1795.2,112.891,0.6915104
41910,1780.07,112.6182,0.7117636
41940,1806.85,113.37,0.6760318
41970,1797.8,111.6939,0.688047
42000,1792.68,113.3585,0.6948717
42030,1791.57,115.3605,0.6963541
42060,1794.14,112.4927,0.6929237
42090,1794.95,113.4764,0.6918438
42120,1783.99,112.8963,0.7064997
42150,1759.38,111.2132,0.7397395
42180,1779.6,111.9386,0.7123954
42210,1782.19,112.5598,0.7089154
42240,1795.45,113.5162,0.6911772
42270,1809.26,114.0302,0.6728421
42300,1817.06,114.1579,0.6625481
42330,1810.11,115.2114,0.6717182
42360,1787.83,112.8133,0.7013545
42390,1777.67,114.1312,0.7149918
42420,1763.97,111.1707,0.7335051
42450,1792.9,114.897,0.6945782
42480,1784.17,112.2427,0.7062582
42510,1775.9,123.8582,0.7173757
42540,1767.22,111.6151,0.7291002
42570,1788.49,112.9183,0.7004713
42600,1782.29,111.8698,0.708781
42630,1781.57,112.6037,0.709748
42660,1776.52,112.7498,0.7165404
42690,1797.67,113.5464,0.6882203
42720,1775.26,112.0027,0.7182382
42750,1779.52,112.8247,0.7125029
42780,1781.43,113.0012,0.709936
42810,1793.18,112.3583,0.6942046
42840,1781.46,112.1603,0.7098957
42870,1770.5,112.222,0.724663
42900,1781.09,112.9408,0.7103929
42930,1785.78,108.5608,0.7040999
42960,1767.98,110.1568,0.7280713
42990,1786.76,113.5029,0.7027871
43020,1762.71,110.7288,0.7352149
43050,1768.53,111.7674,0.7273269
43080,1784.84,114.3643,0.7053599
43110,1783.09,113.9212,0.7077072
43140,1768.61,110.8339,0.7272187
43170,1779.63,112.076,0.7123551
43200,1759.33,111.7302,0.7398078
43230,1747.55,112.1634,0.7558837
43260,1749.69,112.2423,0.7529554
43290,1759.86,122.8521,0.739087
43320,1794.8,112.3285,0.6920435
43350,1770.62,112.6806,0.7245007
43380,1796.42,112.8381,0.6898848
43410,1766.82,112.124,0.7296419
43440,1759.54,110.7224,0.739522
43470,1765.55,112.178,0.7313624
43500,1780.75,113.5586,0.7108495
43530,1753.61,111.7425,0.7476003
43560,1777.41,112.6382,0.7153419
43590,1753.72,111.0852,0.7474503
43620,1837.16,115.3977,0.6362233
43650,1768.85,112.9655,0.7268941
43680,1784.68,113.0438,0.7055743
43710,1776.44,112.2088,0.7166482
43740,1773.04,111.9134,0.7212325
43770,1754.22,109.0622,0.746768
43800,1780.25,111.6938,0.7115215
43830,1776.72,112.3472,0.7162711
43860,1780.57,112.4173,0.7110915
43890,1792.9,113.0696,0.6945782
43920,1740.33,108.2626,0.7657907
43950,1753.75,111.4072,0.7474092
43980,1762.29,111.3041,0.735785
44010,1757.14,110.7979,0.7427881
44040,1759.23,110.6513,0.7399436
44070,1758.34,111.8185,0.7411545
44100,1749.7,111.0298,0.7529418
44130,1760.04,111.2393,0.7388421
44160,1762.98,110.7518,0.7348483
44190,1763.33,112.3117,0.7343734
44220,1746.87,109.7489,0.7568151
44250,1760.53,111.4384,0.7381761
44280,1747.83,110.4986,0.7555005
44310,1735.24,109.0708,0.7727997
44340,1752.07,109.9579,0.7497027
44370,1756.97,112.1289,0.7430196
44400,1748.99,110.6551,0.7539129
44430,1759.42,111.6392,0.7396852
44460,1754.97,111.97,0.7457452
44490,1759.19,112.0905,0.7399981
44520,1774.73,112.2023,0.7189528
44550,1729.68,108.2667,0.7804792
44580,1825.88,114.9583,0.6509609
44610,1778.14,111.5122,0.7143593
44640,1743.25,109.3582,0.7617791
44670,1733.95,110.0188,0.7745793
44700,1741.49,110.1716,0.7641963
44730,1758.38,111.1109,0.7411001
44760,1722.61,110.3441,0.7902802
44790,1732.02,109.0413,0.7772441
44820,1757.99,110.1545,0.7416308
44850,1747.74,110.2888,0.7556237
44880,1717.15,108.8293,0.7978767
44910,1757.97,111.2383,0.7416582
44940,1766.46,110.8847,0.7301296
44970,1748.84,110.4716,0.7541181
45000,1730.91,110.1103,0.7787781
45030,1756.57,111.7115,0.7435646
45060,1758.0,111.9376,0.7416173
45090,1735.5,110.1209,0.7724412
45120,1755.77,112.1061,0.7446546
45150,1738.96,109.55,0.7676752
45180,1745.01,110.3062,0.7593643
45210,1721.63,109.1944,0.791642
45240,1733.13,111.7481,0.775711
45270,1703.0,107.6043,0.8176771
45300,1759.17,111.5527,0.7400251
45330,1737.45,110.0583,0.7697538
45360,1751.24,109.9395,0.7508364
45390,1736.03,111.9587,0.7717102
45420,1718.72,108.9428,0.7956901
45450,1729.51,108.798,0.7807143
45480,1710.68,110.0318,0.80691
45510,1710.28,108.7413,0.8074697
45540,1728.11,108.6172,0.7826523
45570,1743.31,112.0689,0.7616968
45600,1715.62,108.4914,0.80001
45630,1723.87,119.599,0.7885306
45660,1756.7,110.9791,0.7433876
45690,1731.21,109.4777,0.7783634
45720,1715.79,109.1425,0.7997728
45750,1746.29,110.8783,0.7576098
45780,1745.19,110.6553,0.7591178
45810,1713.09,110.2871,0.8035413
45840,1748.64,110.3649,0.7543918
45870,1724.76,109.425,0.7872955
45900,1698.63,109.2513,0.8238254
45930,1734.69,111.1687,0.7735583
45960,1709.2,108.3468,0.8089813
45990,1731.43,109.6051,0.7780594
46020,1724.92,108.0753,0.7870733
46050,1752.23,110.466,0.749484
46080,1745.83,109.5407,0.7582402
46110,1734.5,110.6111,0.7738203
46140,1708.93,108.7979,0.8093594
46170,1792.59,112.4405,0.694992
46200,1705.74,108.7774,0.8138302
46230,1721.06,109.4938,0.7924343
46260,1707.22,108.4348,0.8117548
46290,1736.82,109.4516,0.7706218
46320,1743.77,110.8939,0.7610654
46350,1726.06,107.7077,0.7854926
46380,1712.15,109.8189,0.8048548
46410,1698.5,108.7807,0.8240086
46440,1709.7,108.6778,0.8082813
46470,1738.91,110.0674,0.7677438
46500,1704.18,107.8965,0.8160196
46530,1718.05,109.168,0.796623
46560,1718.46,109.3854,0.796052
46590,1710.12,108.2744,0.8076935
46620,1707.64,107.6591,0.8111663
46650,1730.11,109.8621,0.7798844
46680,1703.59,107.2576,0.8168484
46710,1714.8,108.8225,0.8011539
46740,1698.17,107.9493,0.8244735
46770,1692.97,108.6191,0.8318123
46800,1727.27,108.7218,0.7838155
46830,1703.01,107.2368,0.817663
46860,1685.35,106.5119,0.842607
46890,1701.13,108.5896,0.8203061
46920,1712.24,107.4873,0.8047289
46950,1688.39,106.9732,0.8382945
46980,1700.07,109.0902,0.8217978
47010,1714.44,108.8052,0.8016563
47040,1717.73,109.1699,0.7970687
47070,1675.57,107.8761,0.8565336
47100,1687.12,107.0979,0.8400952
47130,1742.7,111.22,0.7625342
47160,1699.8,107.5343,0.8221777
47190,1706.84,108.3286,0.8122876
47220,1697.83,108.0744,0.8249528
47250,1709.82,108.2516,0.8081135
47280,1691.39,107.158,0.8340464
47310,1689.13,107.3299,0.8372459
47340,1702.14,106.1469,0.8188857
47370,1699.21,108.9513,0.8230086
47400,1674.49,105.5423,0.8580763
47430,1681.98,106.6029,0.8473967
47460,1732.96,109.197,0.7759458
47490,1692.14,108.6411,0.8329856
47520,1652.22,105.0828,0.8901146
47550,1695.41,108.4125,0.8283657
47580,1696.11,107.871,0.8273781
47610,1687.89,108.031,0.8390034
47640,1702.97,107.7497,0.8177194
47670,1688.65,107.5004,0.8379261
47700,1678.88,105.9568,0.8518108
47730,1677.05,107.9082,0.8544206
47760,1677.53,106.2705,0.8537358
47790,1685.39,106.805,0.8425502
47820,1698.08,106.7442,0.8246004
47850,1705.88,108.9863,0.8136338
47880,1672.15,106.4814,0.8614224
47910,1687.71,107.3493,0.8392585
47940,1667.62,106.4291,0.8679139
47970,1656.36,106.0589,0.8841261
48000,1674.12,105.6851,0.858605
48030,1675.56,107.4179,0.8565475
48060,1702.52,107.0266,0.8183518
48090,1676.97,107.2771,0.8545348
48120,1675.97,105.7013,0.8559623
48150,1689.39,108.0106,0.8368777
48180,1689.26,107.6227,0.8370618
48210,1709.34,106.8449,0.8087852
48240,1676.29,106.9722,0.8555053
48270,1689.54,108.8878,0.8366652
48300,1666.87,105.5441,0.8689904
48330,1689.49,105.9333,0.8367361
48360,1672.0,105.2111,0.8616371
48390,1659.91,106.4826,0.8790029
48420,1661.84,105.4271,0.8762222
48450,1679.0,108.8068,0.8516399
48480,1678.65,105.3568,0.8521387
48510,1655.53,105.6361,0.8853253
48540,1684.22,107.2617,0.844212
48570,1680.91,103.6582,0.8489193
48600,1672.63,106.7611,0.8607358
48630,1691.68,107.6988,0.8336363
48660,1651.57,104.858,0.8910562
48690,1661.02,107.136,0.8774032
48720,1673.97,105.2679,0.8588195
48750,1658.27,104.9559,0.8813684
48780,1648.1,103.9928,0.896089
48810,1670.62,105.8727,0.8636129
48840,1647.32,105.1691,0.8972219
48870,1651.58,105.0328,0.8910418
48900,1648.13,103.7266,0.8960455
48930,1644.36,104.0378,0.9015254
48960,1647.12,105.2098,0.8975124
48990,1645.69,104.3391,0.8995907
49020,1655.62,106.1707,0.8851954
49050,1641.02,103.8843,0.9063909
49080,1640.96,105.0638,0.9064784
49110,1651.65,105.1542,0.8909404
49140,1646.38,105.1912,0.8985878
49170,1647.2,105.3177,0.8973963
49200,1652.9,102.3588,0.8891299
49230,1611.19,101.2687,0.9502889
49260,1647.41,102.595,0.8970911
49290,1661.02,103.5577,0.8774032
49320,1659.42,103.7564,0.8797094
49350,1656.61,105.1327,0.883765
49380,1653.72,104.1396,0.8879432
49410,1665.34,103.9415,0.8711879
49440,1665.08,104.6436,0.8715615
49470,1697.84,106.6205,0.8249387
49500,1636.31,101.5417,0.9132686
49530,1634.7,102.5523,0.9156243
49560,1639.56,105.3656,0.9085206
49590,1665.57,107.318,0.8708574
49620,1620.57,101.4857,0.9363983
49650,1655.08,108.8874,0.885976
49680,1658.05,103.6787,0.8816856
49710,1658.55,106.9261,0.8809642
49740,1647.53,103.6359,0.8969167
49770,1645.03,105.6963,0.9005506
49800,1640.45,102.1607,0.9072223
49830,1684.46,107.3176,0.8438711
49860,1662.88,104.7506,0.8747252
49890,1662.66,105.9877,0.8750419
49920,1666.27,104.5326,0.8698519
49950,1630.86,103.5545,0.9212522
49980,1655.48,103.5749,0.8853978
50010,1638.87,106.1398,0.9095279
50040,1685.32,105.1546,0.8426497
50070,1646.35,105.3643,0.8986313
50100,1620.35,100.9895,0.936723
50130,1642.7,105.2741,0.9039423
50160,1667.37,104.9522,0.8682727
50190,1625.28,104.4716,0.9294535
50220,1612.35,100.0694,0.9485666
50250,1626.32,103.5773,0.9279228
50280,1621.87,101.0636,0.9344792
50310,1655.87,105.8489,0.8848341
50340,1642.7,103.9935,0.9039423
50370,1641.44,105.2165,0.9057786
50400,1636.95,102.0702,0.9123331
50430,1628.75,104.1702,0.92435
50460,1671.35,104.9478,0.8625677
50490,1629.31,102.5544,0.9235274
50520,1629.86,102.777,0.9227199
50550,1633.02,105.9596,0.9180849
50580,1652.82,103.2394,0.8892458
50610,1638.47,104.1334,0.9101121
50640,1624.7,103.043,0.9303077
50670,1643.68,104.9222,0.902515
50700,1634.89,103.3171,0.9153461
50730,1639.01,105.4702,0.9093236
50760,1647.58,103.5517,0.8968442
50790,1599.6,101.7242,0.9675645
50820,1627.27,100.9597,0.9265252
50850,1648.85,104.7653,0.8950004
50880,1631.65,101.6574,0.9200931
50910,1626.84,104.1517,0.927158
50940,1589.79,99.97134,0.9822847
50970,1600.09,102.6019,0.9668314
51000,1637.12,102.8274,0.9120845
51030,1592.56,101.7758,0.978119
51060,1636.88,102.5212,0.9124352
51090,1620.71,103.895,0.9361915
51120,1605.75,99.82899,0.9583818
51150,1649.92,104.2587,0.8934479
51180,1641.44,103.5339,0.9057786
51210,1644.07,102.5204,0.9019476
51240,1600.91,101.2529,0.9656055
51270,1629.62,103.0371,0.9230721
51300,1581.6,100.3388,0.9946442
51330,1608.99,100.5013,0.9535584
51360,1610.13,99.77222,0.9518636
51390,1634.57,105.031,0.9158147
51420,1633.33,103.6537,0.9176307
51450,1611.89,102.53,0.9492495
51480,1605.94,99.94047,0.9580989
51510,1602.73,103.5891,0.9628867
51540,1581.57,100.0231,0.9946895
51570,1590.78,101.9404,0.9807951
51600,1612.14,100.815,0.9488783
51630,1610.8,103.0707,0.9508678
51660,1573.78,99.37275,1.006505
51690,1605.05,103.0598,0.9594253
51720,1613.88,101.5553,0.9462971
51750,1587.4,102.0529,0.9858849
51780,1595.59,99.65314,0.9735707
51810,1614.01,103.5617,0.9461042
51840,1613.15,100.3299,0.9473795
51870,1597.46,103.2724,0.9707679
51900,1590.61,99.72762,0.9810509
51930,1611.56,102.538,0.9497394
51960,1606.56,101.2753,0.9571752
51990,1592.5,100.676,0.9782091
52020,1591.77,100.5993,0.9793063
52050,1594.44,102.5662,0.975296
52080,1596.1,101.225,0.972806
52110,1589.43,102.2508,0.9828266
52140,1604.56,99.68204,0.9601557
52170,1577.81,101.5962,1.000385
52200,1613.32,101.5432,0.9471275
52230,1584.04,102.3054,0.9909553
52260,1603.2,99.41942,0.962185
52290,1613.73,104.2441,0.9465195
52320,1615.58,101.2038,0.9437779
52350,1576.54,101.4924,1.002312
52380,1578.3,100.1788,0.9996421
52410,1569.95,101.039,1.012335
52440,1569.39,99.05982,1.013189
52470,1581.28,101.3442,0.9951283
52500,1608.08,101.5112,0.9549124
52530,1611.43,102.7864,0.9499324
52560,1589.88,98.9757,0.9821494
52590,1574.7,101.5222,1.005107
52620,1583.04,99.36903,0.9924664
52650,1563.84,111.8089,1.021667
52680,1583.53,99.66575,0.9917257
52710,1577.19,101.148,1.001326
52740,1579.36,99.34883,0.9980356
52770,1584.24,100.2378,0.9906531
52800,1587.01,100.1988,0.9864728
52830,1582.1,101.3806,0.9938877
52860,1581.98,98.22579,0.9940693
52890,1573.47,101.7895,1.006976
52920,1584.04,99.29927,0.9909553
52950,1563.45,99.56758,1.022263
52980,1573.48,99.10013,1.006961
53010,1602.2,102.765,0.9636783
53040,1558.8,110.6172,1.029391
53070,1592.81,102.8834,0.9777433
53100,1577.39,103.7624,1.001022
53130,1552.48,101.3372,1.039113
53160,1573.26,99.4789,1.007296
53190,1578.89,101.1879,0.9987477
53220,1574.74,100.2965,1.005046
53250,1598.05,102.5248,0.9698841
53280,1644.83,103.8621,0.9008416
53310,1578.77,101.2262,0.9989298
53340,1566.19,101.7005,1.018073
53370,1580.29,101.022,0.9966269
53400,1521.78,98.17266,1.086906
53430,1560.75,101.5512,1.026399
53460,1571.68,100.5626,1.0097
53490,1535.07,98.62482,1.066099
53520,1571.79,100.9008,1.009532
53550,1571.79,100.6478,1.009532
53580,1566.35,101.0729,1.017829
53610,1549.85,99.35493,1.04317
53640,1565.12,101.6492,1.019709
53670,1555.93,99.47399,1.033801
53700,1539.27,99.99251,1.059561
53730,1567.84,101.084,1.015554
53760,1555.51,100.54,1.034447
53790,1584.27,100.8978,0.9906078
53820,1585.32,101.1386,0.9890224
53850,1572.37,101.1877,1.00865
53880,1540.9,99.66597,1.057028
53910,1566.27,100.9993,1.017951
53940,1551.86,100.1366,1.040068
53970,1552.13,98.84849,1.039652
54000,1549.16,100.0047,1.044235
54030,1525.92,99.29701,1.080405
54060,1546.86,100.1622,1.047791
54090,1527.47,98.5724,1.077976
54120,1560.36,101.5656,1.026997
54150,1513.28,97.71935,1.100309
54180,1560.06,98.10733,1.027457
54210,1548.83,100.0631,1.044745
54240,1548.63,99.91358,1.045054
54270,1520.06,98.31365,1.089612
54300,1594.25,101.0474,0.975581
54330,1530.98,100.1129,1.072483
54360,1540.71,99.25595,1.057323
54390,1543.44,99.12356,1.053087
54420,1594.08,101.6251,0.9758363
54450,1548.44,100.3602,1.045348
54480,1549.78,100.2473,1.043278
54510,1584.4,101.8438,0.9904116
54540,1509.34,97.23076,1.106548
54570,1495.94,93.82294,1.127887
54600,1550.74,110.8887,1.041796
54630,1551.17,100.3217,1.041132
54660,1538.87,98.7398,1.060183
54690,1531.57,99.77046,1.071561
54720,1513.84,98.55919,1.099424
54750,1539.02,99.46249,1.059949
54780,1537.83,99.25195,1.061801
54810,1550.5,99.51545,1.042166
54840,1523.7,100.3201,1.083889
54870,1521.08,100.4065,1.088007
54900,1533.92,98.30017,1.067892
54930,1556.98,99.60143,1.032187
54960,1529.0,99.32957,1.07558
54990,1530.06,88.75887,1.073922
55020,1531.36,98.79596,1.071889
55050,1529.59,98.80367,1.074657
55080,1533.45,98.28504,1.068626
55110,1533.24,99.53773,1.068953
55140,1506.29,98.13887,1.111388
55170,1538.09,99.50526,1.061396
55200,1511.18,97.24077,1.103632
55230,1495.05,97.56515,1.129311
55260,1516.64,97.30422,1.095002
55290,1545.79,99.45451,1.049446
55320,1490.85,96.91457,1.136043
55350,1562.73,100.1861,1.023365
55380,1536.22,98.64819,1.064307
55410,1524.55,99.00438,1.082554
55440,1527.46,98.93729,1.077991
55470,1496.47,96.00806,1.127039
55500,1491.88,96.33045,1.13439
55530,1502.98,97.94268,1.116652
55560,1487.93,96.3787,1.140734
55590,1522.25,98.23383,1.086167
55620,1483.47,95.26079,1.147918
55650,1536.04,99.44301,1.064587
55680,1529.85,97.86037,1.07425
55710,1499.44,96.8188,1.122295
55740,1487.27,96.05932,1.141796
55770,1514.34,99.14598,1.098634
55800,1528.88,97.72506,1.075768
55830,1507.53,96.81561,1.109419
55860,1507.07,98.03557,1.11015
55890,1511.08,98.77551,1.103791
55920,1527.92,99.13829,1.077271
55950,1507.5,98.04117,1.109467
55980,1498.16,95.76728,1.124339
56010,1500.73,97.57977,1.120237
56040,1483.82,95.33889,1.147353
56070,1488.54,97.27037,1.139753
56100,1513.87,98.63316,1.099376
56130,1504.91,97.80139,1.113581
56160,1520.62,109.0281,1.088731
56190,1507.36,98.91887,1.109689
56220,1485.25,94.78763,1.145048
56250,1512.36,99.41511,1.101765
56280,1464.81,93.76983,1.178208
56310,1492.56,95.76901,1.1333
56340,1515.57,97.36271,1.096691
56370,1484.12,95.4166,1.14687
56400,1526.63,97.95955,1.079292
56430,1504.21,97.29498,1.114695
56460,1514.61,98.11393,1.098207
56490,1475.51,95.8191,1.160792
56520,1476.62,95.02523,1.158993
56550,1475.93,94.80468,1.160111
56580,1508.49,97.82923,1.107896
56610,1479.48,95.53998,1.154363
56640,1507.14,97.15842,1.110038
56670,1504.91,97.72422,1.113581
56700,1499.14,96.44468,1.122774
56730,1501.55,98.03004,1.11893
56760,1466.3,93.86092,1.175776
56790,1468.14,95.04258,1.172775
56820,1463.19,91.43079,1.180856
56850,1453.41,93.54178,1.196904
56880,1486.65,95.25412,1.142794
56910,1488.92,95.19919,1.139143
56940,1455.33,91.91994,1.193745
56970,1484.87,95.47496,1.145661
57000,1483.68,94.49506,1.147579
57030,1496.86,97.77268,1.126416
57060,1471.69,92.93005,1.166996
57090,1477.09,95.54766,1.158231
57120,1489.98,95.18828,1.13744
57150,1469.62,95.76738,1.170364
57180,1469.1,93.22087,1.17121
57210,1465.51,96.22139,1.177065
57240,1489.69,97.55772,1.137906
57270,1487.19,95.2819,1.141925
57300,1452.47,92.93723,1.198452
57330,1488.78,97.33629,1.139368
57360,1484.52,94.4799,1.146225
57390,1447.14,93.43337,1.20725
57420,1479.97,94.61717,1.15357
57450,1419.56,91.58727,1.253295
57480,1473.56,92.2438,1.163957
57510,1461.67,94.39429,1.183343
57540,1532.63,97.04021,1.069906
57570,1503.89,97.64157,1.115204
57600,1491.31,94.331,1.135304
57630,1465.94,94.26162,1.176363
57660,1488.63,94.17602,1.139609
57690,1423.27,92.09109,1.247049
57720,1458.31,91.10473,1.18885
57750,1480.12,95.30879,1.153328
57780,1491.33,94.55359,1.135273
57810,1464.59,95.28387,1.178568
57840,1456.61,92.18263,1.191641
57870,1452.86,93.81316,1.19781
57900,1446.35,90.43905,1.208556
57930,1439.16,90.80031,1.220481
57960,1432.14,90.10342,1.232182
57990,1459.78,92.89905,1.18644
58020,1428.97,91.00966,1.237485
58050,1420.68,92.38021,1.251408
58080,1451.28,91.90675,1.200414
58110,1424.26,102.0117,1.245385
58140,1443.93,91.08041,1.212563
58170,1452.15,91.46115,1.19898
58200,1465.24,93.296,1.177506
58230,1454.72,92.83405,1.194748
58260,1458.89,92.55978,1.187899
58290,1450.84,92.47808,1.201139
58320,1447.79,91.02115,1.206175
58350,1450.67,93.69659,1.20142
58380,1440.5,91.33837,1.218255
58410,1452.79,92.82136,1.197925
58440,1444.95,89.91481,1.210874
58470,1457.51,92.62223,1.190163
58500,1465.31,92.45341,1.177392
58530,1453.86,92.17782,1.196163
58560,1445.0,91.97913,1.210791
58590,1447.05,93.62966,1.207398
58620,1454.83,92.50304,1.194568
58650,1444.6,93.13952,1.211453
58680,1434.6,90.23997,1.228076
58710,1461.26,93.71927,1.184015
58740,1424.51,90.78563,1.244965
58770,1434.65,92.36768,1.227992
58800,1418.89,90.25821,1.254424
58830,1452.96,95.06223,1.197645
58860,1425.97,90.46943,1.242514
58890,1479.99,101.6401,1.153538
58920,1419.07,89.01348,1.254121
58950,1441.43,92.04711,1.21671
58980,1411.29,89.08973,1.267276
59010,1402.52,86.96084,1.282192
59040,1442.99,91.4839,1.214122
59070,1436.32,90.64068,1.225208
59100,1413.21,88.61293,1.264023
59130,1428.37,90.44612,1.23849
59160,1436.9,93.09393,1.224242
59190,1448.28,91.00461,1.205365
59220,1401.43,88.4639,1.284053
59250,1420.88,89.75932,1.251071
59280,1431.02,89.82733,1.234054
59310,1411.62,93.40082,1.266717
59340,1415.11,88.72122,1.260808
59370,1458.76,93.52243,1.188112
59400,1397.11,88.29874,1.291441
59430,1399.39,90.27296,1.287539
59460,1468.58,93.73108,1.172058
59490,1360.63,88.52672,1.354752
59520,1405.36,88.27227,1.277352
59550,1402.92,89.96966,1.28151
59580,1438.38,91.05795,1.221779
59610,1405.02,91.44166,1.277931
59640,1395.18,88.53445,1.294748
59670,1414.39,91.5644,1.262025
59700,1426.62,89.84789,1.241423
59730,1418.38,91.99275,1.255285
59760,1415.3,83.28465,1.260486
59790,1416.96,92.34136,1.257682
59820,1395.68,88.19982,1.293891
59850,1387.74,89.5518,1.307543
59880,1411.51,88.50003,1.266903
59910,1413.0,89.8868,1.264378
59940,1399.8,87.65979,1.286837
59970,1380.01,91.48169,1.32091
60000,1417.26,89.72198,1.257175
60030,1364.9,88.107,1.347255
60060,1396.79,87.97282,1.291988
60090,1386.44,90.43939,1.309786
60120,1389.03,88.30943,1.30532
60150,1382.08,89.24868,1.317323
60180,1584.24,98.26774,0.9906531
60210,1403.16,90.21845,1.281101
60240,1407.55,89.30929,1.273626
60270,1385.77,90.14981,1.310943
60300,1369.98,87.37832,1.338365
60330,1411.05,91.05291,1.267683
60360,1443.2,90.508,1.213774
60390,1471.37,94.82249,1.167516
60420,1402.14,88.82522,1.282841
60450,1402.34,90.49365,1.282499
60480,1410.87,89.17734,1.267988
60510,1420.31,91.52343,1.252031
60540,1379.37,87.21906,1.322019
60570,1407.47,90.25245,1.273762
60600,1382.76,88.34039,1.316146
60630,1393.2,91.47214,1.298147
60660,1374.85,86.78623,1.329874
60690,1372.65,87.11616,1.333706
60720,1360.63,87.31503,1.354752
60750,1364.67,89.05215,1.347658
60780,1372.07,89.17776,1.334717
60810,1370.19,89.4043,1.337998
60840,1357.91,89.20096,1.359541
60870,1351.9,88.24801,1.370155
60900,1365.07,87.46593,1.346957
60930,1389.34,86.3271,1.304786
60960,1371.39,87.86351,1.335903
60990,1359.58,88.4671,1.3566
61020,1336.17,87.67146,1.398161
61050,1377.61,88.54364,1.325075
61080,1404.29,90.87581,1.279174
61110,1377.9,89.81234,1.324571
61140,1365.05,87.65975,1.346992
61170,1408.57,90.2615,1.271892
61200,1414.08,91.07284,1.26255
61230,1364.52,89.42447,1.347921
61260,1381.05,89.45033,1.319107
61290,1338.51,86.21509,1.393974
61320,1359.18,89.48025,1.357304
61350,1377.28,89.01629,1.325648
61380,1371.7,87.45636,1.335363
61410,1366.24,87.16002,1.344907
61440,1354.65,87.89441,1.365292
61470,1470.58,94.5222,1.168801
61500,1364.13,88.17905,1.348605
61530,1394.27,89.91903,1.29631
61560,1341.25,86.43809,1.389081
61590,1348.32,86.75775,1.3765
61620,1361.88,88.63994,1.352555
61650,1363.57,88.23034,1.349588
61680,1349.38,87.55522,1.37462
61710,1370.67,90.52632,1.33716
61740,1374.42,88.31168,1.330622
61770,1358.59,88.27853,1.358343
61800,1356.54,87.81863,1.361956
61830,1352.78,86.86639,1.368598
61860,1344.14,87.00504,1.38393
61890,1366.6,88.68126,1.344276
61920,1358.81,88.04907,1.357955
61950,1343.88,87.30353,1.384393
61980,1363.96,87.6682,1.348903
62010,1372.43,89.51104,1.334089
62040,1346.41,86.47895,1.379892
62070,1360.74,86.67874,1.354559
62100,1334.13,86.36681,1.401818
62130,1367.67,88.72828,1.342403
62160,1377.73,89.08896,1.324866
62190,1348.76,87.6022,1.375719
62220,1304.07,85.06198,1.45635
62250,1337.15,87.19104,1.396407
62280,1347.42,86.84144,1.378098
62310,1327.62,86.56484,1.413522
62340,1394.64,88.96506,1.295675
62370,1329.35,85.89945,1.410406
62400,1361.6,96.82036,1.353047
62430,1362.02,87.81535,1.352309
62460,1326.0,86.37012,1.416444
62490,1342.87,88.26059,1.386192
62520,1333.05,87.12423,1.403755
62550,1307.14,85.16986,1.450724
62580,1342.84,87.2575,1.386246
62610,1316.51,86.01555,1.433632
62640,1313.54,85.89311,1.439036
62670,1338.11,86.38368,1.39469
62700,1333.89,87.30186,1.402248
62730,1318.76,85.42421,1.429545
62760,1325.08,85.15177,1.418105
62790,1318.53,86.51916,1.429963
62820,1378.89,89.23094,1.322852
